concept_id,concept_code,concept_name,rxnorm_mapping
40890439,OMOP2088401,Spironolactone 50 MG [Spironolacton Awd],Branded Drug Comp
43636065,OMOP776834,Spironolactone 50 MG [Spironolacton Dura],Branded Drug Comp
43152292,OMOP504619,Spironolactone 50 MG [SPIRONOLACTONE ARROW],Branded Drug Comp
43152294,OMOP504621,Spironolactone 50 MG [SPIRONOLACTONE BIOGARAN],Branded Drug Comp
43196269,OMOP504622,Spironolactone 50 MG [SPIRONOLACTONE CRISTERS],Branded Drug Comp
43185247,OMOP504624,Spironolactone 50 MG [SPIRONOLACTONE EG],Branded Drug Comp
43163397,OMOP504626,Spironolactone 50 MG [SPIRONOLACTONE MYLAN],Branded Drug Comp
43152295,OMOP504627,Spironolactone 50 MG [SPIRONOLACTONE PFIZER],Branded Drug Comp
40827879,OMOP2025841,Spironolactone 50 MG [SPIRONOLACTONE RATIOPHARM],Branded Drug Comp
43218173,OMOP504628,Spironolactone 50 MG [SPIRONOLACTONE RPG],Branded Drug Comp
43218174,OMOP504629,Spironolactone 50 MG [SPIRONOLACTONE SANDOZ],Branded Drug Comp
43185249,OMOP504630,Spironolactone 50 MG [SPIRONOLACTONE TEVA],Branded Drug Comp
43174416,OMOP504631,Spironolactone 50 MG [SPIRONOLACTONE ZENTIVA],Branded Drug Comp
43185250,OMOP504632,Spironolactone 50 MG [SPIRONOLACTONE ZYDUS],Branded Drug Comp
40952586,OMOP2150548,Spironolactone 50 MG [Spironolacton Heumann],Branded Drug Comp
43834095,OMOP776878,Spironolactone 50 MG [Spironolacton Hexal],Branded Drug Comp
41108954,OMOP2306916,Spironolactone 50 MG [Spironolacton Lindopharm],Branded Drug Comp
43707936,OMOP776900,Spironolactone 50 MG [Spironolacton Stada],Branded Drug Comp
41140305,OMOP2338267,Spironolactone 50 MG [Supra Puren],Branded Drug Comp
40921409,OMOP2119371,Spironolactone 50 MG [Verospiron],Branded Drug Comp
19112054,451926,Spironolactone 5 MG,Clinical Drug Comp
19099954,360520,Spironolactone 5 MG/ML,Clinical Drug Comp
794088,1943341,Spironolactone 5 MG/ML [Carospir],Branded Drug Comp
42482211,OMOP420934,Spironolactone 5 MG/ML Oral Solution,Clinical Drug
35747784,OMOP2749245,Spironolactone 5 MG/ML Oral Solution by Drug Tariff Special Order,Marketed Product
35760331,OMOP2761792,Spironolactone 5 MG/ML Oral Solution by Rosemont,Marketed Product
19003575,104232,Spironolactone 5 MG/ML Oral Suspension,Clinical Drug
35768636,OMOP2770097,Spironolactone 5 MG/ML Oral Suspension by Drug Tariff Special Order,Marketed Product
21053562,OMOP382403,Spironolactone 5 MG/ML Oral Suspension by Rosemont,Marketed Product
794092,1943345,Spironolactone 5 MG/ML Oral Suspension [Carospir],Branded Drug
40749855,OMOP4707405,Spironolactone 6 MG,Clinical Drug Comp
21112497,OMOP382614,Spironolactone 6 MG/ML,Clinical Drug Comp
21161658,OMOP382615,Spironolactone 6 MG/ML Oral Solution,Clinical Drug
21063402,OMOP382618,Spironolactone 6 MG/ML Oral Suspension,Clinical Drug
19112048,451917,Spironolactone 75 MG,Clinical Drug Comp
36885481,OMOP990898,Spironolactone 75 MG [Aldactone],Branded Drug Comp
43141187,OMOP504544,Spironolactone 75 MG Delayed Release Oral Tablet,Clinical Drug
43152279,OMOP504546,Spironolactone 75 MG Delayed Release Oral Tablet Box of 30,Clinical Drug Box
43024554,OMOP4839659,Spironolactone 75 MG Delayed Release Oral Tablet Box of 30 by Arrow,Marketed Product
43024552,OMOP4839657,Spironolactone 75 MG Delayed Release Oral Tablet Box of 30 by Cristers,Marketed Product
43024550,OMOP4839655,Spironolactone 75 MG Delayed Release Oral Tablet Box of 30 by Eurogenerics,Marketed Product
43024548,OMOP4839653,Spironolactone 75 MG Delayed Release Oral Tablet Box of 30 by Mylan,Marketed Product
43024551,OMOP4839656,Spironolactone 75 MG Delayed Release Oral Tablet Box of 30 by Sandoz,Marketed Product
43024549,OMOP4839654,Spironolactone 75 MG Delayed Release Oral Tablet Box of 30 by TEVA,Marketed Product
43024553,OMOP4839658,Spironolactone 75 MG Delayed Release Oral Tablet Box of 30 by Zydus,Marketed Product
43196260,OMOP504547,Spironolactone 75 MG Delayed Release Oral Tablet Box of 90,Clinical Drug Box
43024559,OMOP4839664,Spironolactone 75 MG Delayed Release Oral Tablet Box of 90 by Arrow,Marketed Product
43024557,OMOP4839662,Spironolactone 75 MG Delayed Release Oral Tablet Box of 90 by Eurogenerics,Marketed Product
43024555,OMOP4839660,Spironolactone 75 MG Delayed Release Oral Tablet Box of 90 by Mylan,Marketed Product
43024558,OMOP4839663,Spironolactone 75 MG Delayed Release Oral Tablet Box of 90 by Sandoz,Marketed Product
43024556,OMOP4839661,Spironolactone 75 MG Delayed Release Oral Tablet Box of 90 by TEVA,Marketed Product
43207154,OMOP504548,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE ARROW],Branded Drug
43141188,OMOP504549,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE ARROW] Box of 30,Branded Drug Box
43152280,OMOP504550,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE ARROW] Box of 30 by Arrow,Marketed Product
43152281,OMOP504551,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE ARROW] Box of 90,Branded Drug Box
43152282,OMOP504552,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE ARROW] Box of 90 by Arrow,Marketed Product
43163392,OMOP504559,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE CRISTERS],Branded Drug
43207156,OMOP504560,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE CRISTERS] Box of 30,Branded Drug Box
43218167,OMOP504561,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE CRISTERS] Box of 30 by Cristers,Marketed Product
43196261,OMOP504562,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE EG],Branded Drug
43218168,OMOP504563,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE EG] Box of 30,Branded Drug Box
43174408,OMOP504564,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE EG] Box of 30 by Eurogenerics,Marketed Product
43141191,OMOP504565,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE EG] Box of 90,Branded Drug Box
43207157,OMOP504566,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE EG] Box of 90 by Eurogenerics,Marketed Product
43207158,OMOP504568,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE MYLAN],Branded Drug
43185240,OMOP504569,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE MYLAN] Box of 30,Branded Drug Box
43185241,OMOP504570,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE MYLAN] Box of 30 by Mylan,Marketed Product
43218169,OMOP504571,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE MYLAN] Box of 90,Branded Drug Box
43196262,OMOP504572,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE MYLAN] Box of 90 by Mylan,Marketed Product
43152284,OMOP504573,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE RATIOPHARM],Branded Drug
43185242,OMOP504574,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE RATIOPHARM] Box of 30,Branded Drug Box
43141192,OMOP504575,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE RATIOPHARM] Box of 30 by TEVA,Marketed Product
43174409,OMOP504576,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ],Branded Drug
43218170,OMOP504577,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 30,Branded Drug Box
43141193,OMOP504579,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 30 by Sandoz,Marketed Product
43185243,OMOP504580,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 90,Branded Drug Box
43207159,OMOP504581,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 90 by Sandoz,Marketed Product
43196263,OMOP504582,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE TEVA],Branded Drug
43152285,OMOP504583,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE TEVA] Box of 30,Branded Drug Box
43207160,OMOP504584,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE TEVA] Box of 30 by TEVA,Marketed Product
43174410,OMOP504585,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE TEVA] Box of 90,Branded Drug Box
43174411,OMOP504586,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE TEVA] Box of 90 by TEVA,Marketed Product
43163393,OMOP504587,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE ZYDUS],Branded Drug
43152286,OMOP504588,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE ZYDUS] Box of 30,Branded Drug Box
43185244,OMOP504589,Spironolactone 75 MG Delayed Release Oral Tablet [SPIRONOLACTONE ZYDUS] Box of 30 by Zydus,Marketed Product
19103649,411223,Spironolactone 75 MG Oral Capsule,Clinical Drug
43185245,OMOP504590,Spironolactone 75 MG Oral Capsule Box of 30,Clinical Drug Box
43152287,OMOP504591,Spironolactone 75 MG Oral Capsule [Spiroctan],Branded Drug
43174412,OMOP504592,Spironolactone 75 MG Oral Capsule [Spiroctan] Box of 30,Branded Drug Box
43196264,OMOP504593,Spironolactone 75 MG Oral Capsule [Spiroctan] Box of 30 by Leurquin Mediolanum,Marketed Product
19106647,429194,Spironolactone 75 MG Oral Tablet,Clinical Drug
36887944,OMOP1005800,Spironolactone 75 MG Oral Tablet [Aldactone],Branded Drug
36879350,OMOP990841,Spironolactone 75 MG Oral Tablet [Aldactone] Box of 100,Branded Drug Box
43141195,OMOP504600,Spironolactone 75 MG Oral Tablet [Aldactone] Box of 100 by Pfizer,Marketed Product
43196265,OMOP504596,Spironolactone 75 MG Oral Tablet [Aldactone] Box of 30,Branded Drug Box
43196266,OMOP504597,Spironolactone 75 MG Oral Tablet [Aldactone] Box of 30 by Pfizer,Marketed Product
43218171,OMOP504598,Spironolactone 75 MG Oral Tablet [Aldactone] Box of 90,Branded Drug Box
43141194,OMOP504599,Spironolactone 75 MG Oral Tablet [Aldactone] Box of 90 by Pfizer,Marketed Product
36893576,OMOP994735,Spironolactone 75 MG Oral Tablet Box of 100,Clinical Drug Box
36886663,OMOP1005592,Spironolactone 75 MG Oral Tablet Box of 30,Clinical Drug Box
43024562,OMOP4839667,Spironolactone 75 MG Oral Tablet Box of 30 by Biogaran,Marketed Product
43024563,OMOP4839668,Spironolactone 75 MG Oral Tablet Box of 30 by Pfizer,Marketed Product
43024561,OMOP4839666,Spironolactone 75 MG Oral Tablet Box of 30 by Ranbaxy,Marketed Product
43024560,OMOP4839665,Spironolactone 75 MG Oral Tablet Box of 30 by Zentiva,Marketed Product
43174413,OMOP504594,Spironolactone 75 MG Oral Tablet Box of 90,Clinical Drug Box
43024564,OMOP4839669,Spironolactone 75 MG Oral Tablet Box of 90 by Biogaran,Marketed Product
43024423,OMOP4839670,Spironolactone 75 MG Oral Tablet Box of 90 by Pfizer,Marketed Product
43163394,OMOP504601,Spironolactone 75 MG Oral Tablet [SPIRONOLACTONE BIOGARAN],Branded Drug
43163395,OMOP504602,Spironolactone 75 MG Oral Tablet [SPIRONOLACTONE BIOGARAN] Box of 30,Branded Drug Box
43174414,OMOP504603,Spironolactone 75 MG Oral Tablet [SPIRONOLACTONE BIOGARAN] Box of 30 by Biogaran,Marketed Product
43218172,OMOP504605,Spironolactone 75 MG Oral Tablet [SPIRONOLACTONE BIOGARAN] Box of 90,Branded Drug Box
43141196,OMOP504606,Spironolactone 75 MG Oral Tablet [SPIRONOLACTONE BIOGARAN] Box of 90 by Biogaran,Marketed Product
43152288,OMOP504607,Spironolactone 75 MG Oral Tablet [SPIRONOLACTONE PFIZER],Branded Drug
43163396,OMOP504608,Spironolactone 75 MG Oral Tablet [SPIRONOLACTONE PFIZER] Box of 30,Branded Drug Box
43185246,OMOP504609,Spironolactone 75 MG Oral Tablet [SPIRONOLACTONE PFIZER] Box of 30 by Pfizer,Marketed Product
43196267,OMOP504610,Spironolactone 75 MG Oral Tablet [SPIRONOLACTONE PFIZER] Box of 90,Branded Drug Box
43141197,OMOP504611,Spironolactone 75 MG Oral Tablet [SPIRONOLACTONE PFIZER] Box of 90 by Pfizer,Marketed Product
43207161,OMOP504612,Spironolactone 75 MG Oral Tablet [SPIRONOLACTONE RPG],Branded Drug
43196268,OMOP504613,Spironolactone 75 MG Oral Tablet [SPIRONOLACTONE RPG] Box of 30,Branded Drug Box
43152289,OMOP504614,Spironolactone 75 MG Oral Tablet [SPIRONOLACTONE RPG] Box of 30 by Ranbaxy,Marketed Product
43174415,OMOP504616,Spironolactone 75 MG Oral Tablet [SPIRONOLACTONE ZENTIVA],Branded Drug
43152290,OMOP504617,Spironolactone 75 MG Oral Tablet [SPIRONOLACTONE ZENTIVA] Box of 30,Branded Drug Box
43152291,OMOP504618,Spironolactone 75 MG Oral Tablet [SPIRONOLACTONE ZENTIVA] Box of 30 by Sanofi,Marketed Product
36894322,OMOP999987,Spironolactone 75 MG [Spiroctan],Branded Drug Comp
43185238,OMOP504531,Spironolactone 75 MG [SPIRONOLACTONE ARROW],Branded Drug Comp
43163389,OMOP504533,Spironolactone 75 MG [SPIRONOLACTONE BIOGARAN],Branded Drug Comp
43218164,OMOP504534,Spironolactone 75 MG [SPIRONOLACTONE CRISTERS],Branded Drug Comp
43141185,OMOP504535,Spironolactone 75 MG [SPIRONOLACTONE EG],Branded Drug Comp
43163390,OMOP504536,Spironolactone 75 MG [SPIRONOLACTONE MYLAN],Branded Drug Comp
43174406,OMOP504537,Spironolactone 75 MG [SPIRONOLACTONE PFIZER],Branded Drug Comp
43163391,OMOP504538,Spironolactone 75 MG [SPIRONOLACTONE RATIOPHARM],Branded Drug Comp
43196259,OMOP504539,Spironolactone 75 MG [SPIRONOLACTONE RPG],Branded Drug Comp
43174407,OMOP504540,Spironolactone 75 MG [SPIRONOLACTONE SANDOZ],Branded Drug Comp
43218165,OMOP504541,Spironolactone 75 MG [SPIRONOLACTONE TEVA],Branded Drug Comp
43141186,OMOP504542,Spironolactone 75 MG [SPIRONOLACTONE ZENTIVA],Branded Drug Comp
43185239,OMOP504543,Spironolactone 75 MG [SPIRONOLACTONE ZYDUS],Branded Drug Comp
21043762,OMOP382620,Spironolactone 7 MG/ML,Clinical Drug Comp
21063404,OMOP382621,Spironolactone 7 MG/ML Oral Solution,Clinical Drug
21024110,OMOP382623,Spironolactone 7 MG/ML Oral Suspension,Clinical Drug
21161643,OMOP382379,Spironolactone 8 MG/ML,Clinical Drug Comp
21151727,OMOP382380,Spironolactone 8 MG/ML Oral Solution,Clinical Drug
21141889,OMOP382382,Spironolactone 8 MG/ML Oral Suspension,Clinical Drug
43185234,OMOP504512,Spironolactone Delayed Release Oral Tablet,Clinical Drug Form
44159089,OMOP3035812,Spironolactone Delayed Release Oral Tablet [Aldace],Branded Drug Form
41080979,OMOP2278941,Spironolactone Delayed Release Oral Tablet [Aldactone],Branded Drug Form
44168392,OMOP3045115,Spironolactone Delayed Release Oral Tablet [Aldopur],Branded Drug Form
44187070,OMOP3063793,Spironolactone Delayed Release Oral Tablet [Osyrol],Branded Drug Form
44179621,OMOP3056344,Spironolactone Delayed Release Oral Tablet [Sincomen],Branded Drug Form
43174404,OMOP504513,Spironolactone Delayed Release Oral Tablet [SPIRONOLACTONE ACTAVIS],Branded Drug Form
43185235,OMOP504514,Spironolactone Delayed Release Oral Tablet [SPIRONOLACTONE ARROW],Branded Drug Form
43218162,OMOP504516,Spironolactone Delayed Release Oral Tablet [SPIRONOLACTONE CRISTERS],Branded Drug Form
43196254,OMOP504517,Spironolactone Delayed Release Oral Tablet [SPIRONOLACTONE EG],Branded Drug Form
43196255,OMOP504518,Spironolactone Delayed Release Oral Tablet [SPIRONOLACTONE MYLAN],Branded Drug Form
43141184,OMOP504519,Spironolactone Delayed Release Oral Tablet [SPIRONOLACTONE RATIOPHARM],Branded Drug Form
43174405,OMOP504521,Spironolactone Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ],Branded Drug Form
43152278,OMOP504522,Spironolactone Delayed Release Oral Tablet [SPIRONOLACTONE TEVA],Branded Drug Form
43196256,OMOP504523,Spironolactone Delayed Release Oral Tablet [SPIRONOLACTONE ZENTIVA],Branded Drug Form
43218163,OMOP504524,Spironolactone Delayed Release Oral Tablet [SPIRONOLACTONE ZYDUS],Branded Drug Form
44164552,OMOP3041275,Spironolactone Delayed Release Oral Tablet [Spironolacton Iun>],Branded Drug Form
44172116,OMOP3048839,Spironolactone Delayed Release Oral Tablet [Supra Puren],Branded Drug Form
44179620,OMOP3056343,Spironolactone Delayed Release Oral Tablet [Verospiron],Branded Drug Form
40084970,373945,Spironolactone Oral Capsule,Clinical Drug Form
41080980,OMOP2278942,Spironolactone Oral Capsule [Acelat],Branded Drug Form
41112247,OMOP2310209,Spironolactone Oral Capsule [Aldactone],Branded Drug Form
41206376,OMOP2404338,Spironolactone Oral Capsule [Frumikal],Branded Drug Form
40956022,OMOP2153984,Spironolactone Oral Capsule [Jenaspiron],Branded Drug Form
40831361,OMOP2029323,Spironolactone Oral Capsule [Sagisal],Branded Drug Form
40084971,379835,Spironolactone Oral Capsule [Spiroctan],Branded Drug Form
40831360,OMOP2029322,Spironolactone Oral Capsule [Spironolacton Stada],Branded Drug Form
41299223,OMOP2497185,Spironolactone Oral Capsule [Verospiron],Branded Drug Form
35136081,OMOP4793264,Spironolactone Oral Granules,Clinical Drug Form
35139172,OMOP4796330,Spironolactone Oral Granules [Aldactone],Branded Drug Form
35130888,OMOP4788135,Spironolactone Oral Granules [Merlactone],Branded Drug Form
36225961,1161121,Spironolactone Oral Liquid Product,Clinical Dose Group
36225962,1161122,Spironolactone Oral Product,Clinical Dose Group
42482210,OMOP420932,Spironolactone Oral Solution,Clinical Drug Form
40084972,379251,Spironolactone Oral Suspension,Clinical Drug Form
794089,1943342,Spironolactone Oral Suspension [Carospir],Branded Drug Form
40084973,373946,Spironolactone Oral Tablet,Clinical Drug Form
41299227,OMOP2497189,Spironolactone Oral Tablet [Aldace],Branded Drug Form
40084974,368071,Spironolactone Oral Tablet [Aldactone],Branded Drug Form
41143819,OMOP2341781,Spironolactone Oral Tablet [Aldopur],Branded Drug Form
40084975,379838,Spironolactone Oral Tablet [Diatensec],Branded Drug Form
40831364,OMOP2029326,Spironolactone Oral Tablet [Duraspiron],Branded Drug Form
41080981,OMOP2278943,Spironolactone Oral Tablet [Euteberol],Branded Drug Form
43599905,OMOP776056,Spironolactone Oral Tablet [Jenaspiron],Branded Drug Form
40084976,379840,Spironolactone Oral Tablet [Laractone],Branded Drug Form
35160347,OMOP4817324,Spironolactone Oral Tablet [Merlactone],Branded Drug Form
35144739,OMOP4801831,Spironolactone Oral Tablet [Noidouble],Branded Drug Form
44030538,OMOP1025169,Spironolactone Oral Tablet [Ntp-Spironolactone],Branded Drug Form
43581897,OMOP776014,Spironolactone Oral Tablet [Osyrol],Branded Drug Form
41112246,OMOP2310208,Spironolactone Oral Tablet [Sincomen],Branded Drug Form
35142262,OMOP4799377,Spironolactone Oral Tablet [Spilactone],Branded Drug Form
43274029,OMOP549210,Spironolactone Oral Tablet [Spiractin],Branded Drug Form
42970791,OMOP4697215,Spironolactone Oral Tablet [SPIRACTON],Branded Drug Form
40084977,379842,Spironolactone Oral Tablet [Spiretic],Branded Drug Form
43743987,OMOP776035,Spironolactone Oral Tablet [Spirobeta],Branded Drug Form
43852008,OMOP776122,Spironolactone Oral Tablet [Spiro-Ct],Branded Drug Form
40084978,379836,Spironolactone Oral Tablet [Spiroctan],Branded Drug Form
41018247,OMOP2216209,Spironolactone Oral Tablet [Spirogamma],Branded Drug Form
41299226,OMOP2497188,Spironolactone Oral Tablet [Spiro Inen],Branded Drug Form
40084979,379841,Spironolactone Oral Tablet [Spirolone],Branded Drug Form
41206377,OMOP2404339,Spironolactone Oral Tablet [Spiro Lut],Branded Drug Form
40987257,OMOP2185219,Spironolactone Oral Tablet [Spirono],Branded Drug Form
40084980,368072,Spironolactone Oral Tablet [Spironol],Branded Drug Form
43654095,OMOP776173,Spironolactone Oral Tablet [Spironolacton - 1 A Pharma],Branded Drug Form
43815892,OMOP776208,Spironolactone Oral Tablet [Spironolacton 50 Heumann],Branded Drug Form
43617883,OMOP776197,Spironolactone Oral Tablet [Spironolacton Aaa-Pharma],Branded Drug Form
40924795,OMOP2122757,Spironolactone Oral Tablet [Spironolacton Accedo],Branded Drug Form
40831363,OMOP2029325,Spironolactone Oral Tablet [Spironolacton Al],Branded Drug Form
43690111,OMOP776186,Spironolactone Oral Tablet [Spironolacton Aristo],Branded Drug Form
40956023,OMOP2153985,Spironolactone Oral Tablet [Spironolacton Awd],Branded Drug Form
43672230,OMOP776067,Spironolactone Oral Tablet [Spironolacton Dura],Branded Drug Form
43207152,OMOP504525,Spironolactone Oral Tablet [SPIRONOLACTONE BIOGARAN],Branded Drug Form
36272086,OMOP3122961,Spironolactone Oral Tablet [SPIRONOLACTONE EG],Branded Drug Form
42970790,OMOP4697214,Spironolactone Oral Tablet [SPIRONOLACTONE GUJU],Branded Drug Form
43196257,OMOP504528,Spironolactone Oral Tablet [SPIRONOLACTONE PFIZER],Branded Drug Form
41018245,OMOP2216207,Spironolactone Oral Tablet [SPIRONOLACTONE RATIOPHARM],Branded Drug Form
43185236,OMOP504529,Spironolactone Oral Tablet [SPIRONOLACTONE RPG],Branded Drug Form
